SENTENCE,TEXT,POS,POS_GROUPED
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",I,NOUN,NOUN
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",prescidenti,VERB,VERB
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",italian,PROPN,NOUN
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",e,X,OTHER
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",franseise,VERB,VERB
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",",",PUNCT,PUNCT
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",o,ADP,FUNC
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",Mattarella,PROPN,NOUN
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",e,NOUN,NOUN
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",o,ADP,FUNC
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",Macron,PROPN,NOUN
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",",",PUNCT,PUNCT
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",an,NOUN,NOUN
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",domandou,ADJ,ADJ
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",giustiçia,ADJ,ADJ
"I prescidenti italian e franseise, o Mattarella e o Macron, an domandou giustiçia.",.,PUNCT,PUNCT
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",L’,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Union,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Europea,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",a,VERB,VERB
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",l’,NOUN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",à,ADP,FUNC
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",dæto,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",a,AUX,VERB
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",luxe,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",verde,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",à,ADP,FUNC
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",l’,NOUN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",accòrdio,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",de,ADP,FUNC
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",libero,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",commerçio,NOUN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",co-o,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Mercosur,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",",",PUNCT,PUNCT
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",l’,NOUN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",organizzaçion,NOUN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",sudamericaña,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",ch’,ADJ,ADJ
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",a,AUX,VERB
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",comprende,NOUN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Braxî,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",",",PUNCT,PUNCT
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Argentiña,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",",",PUNCT,PUNCT
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Uruguay,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",e,X,OTHER
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",Paraguay,PROPN,NOUN
"L’Union Europea a l’à dæto a luxe verde à l’accòrdio de libero commerçio co-o Mercosur, l’organizzaçion sudamericaña ch’a comprende Braxî, Argentiña, Uruguay e Paraguay.",.,PUNCT,PUNCT
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Ma,DET,PRON
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",çerti,NOUN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Paixi,ADJ,ADJ
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",an,NOUN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",votou,ADJ,ADJ
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",contra,NOUN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",",",PUNCT,PUNCT
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",in,X,OTHER
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",particolâ,ADJ,ADJ
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Fransa,PROPN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",",",PUNCT,PUNCT
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Polònia,PROPN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",",",PUNCT,PUNCT
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Austria,PROPN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",",",PUNCT,PUNCT
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Ongaia,PROPN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",e,X,OTHER
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",Irlanda,PROPN,NOUN
"Ma çerti Paixi an votou contra, in particolâ Fransa, Polònia, Austria, Ongaia e Irlanda.",.,PUNCT,PUNCT
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,L’,PROPN,NOUN
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,inteisa,NOUN,NOUN
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,a,AUX,VERB
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,saiàa,VERB,VERB
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,firmâ,ADJ,ADJ
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,a,AUX,VERB
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,-,ADV,ADV
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,i,ADJ,ADJ
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,17,PRON,PRON
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,de,ADP,FUNC
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,zenâ,NOUN,NOUN
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,in,ADJ,ADJ
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,Paraguay,PROPN,NOUN
L’inteisa a saiàa firmâ a-i 17 de zenâ in Paraguay.,.,PUNCT,PUNCT
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",«,PUNCT,PUNCT
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",Un,DET,PRON
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",accòrdio,NOUN,NOUN
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",stòrico,ADJ,ADJ
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",»,PUNCT,PUNCT
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",",",PUNCT,PUNCT
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",segondo,X,OTHER
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",a,AUX,VERB
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",prescidente,ADJ,ADJ
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",da,DET,PRON
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",Commiscion,NOUN,NOUN
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",Ursula,PROPN,NOUN
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",von,ADJ,ADJ
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",der,X,OTHER
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",Leyen,PROPN,NOUN
"«Un accòrdio stòrico», segondo a prescidente da Commiscion Ursula von der Leyen.",.,PUNCT,PUNCT
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",O,ADP,FUNC
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",limite,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",pe,ADP,FUNC
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",comensâ,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",de,ADP,FUNC
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",investigaçioin,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",in,X,OTHER
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",scî,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",produti,ADJ,ADJ
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",agricoli,ADJ,ADJ
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",in,X,OTHER
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",caxo,VERB,VERB
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",de,ADP,FUNC
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",turbative,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",do,ADP,FUNC
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",mercou,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",o,ADP,FUNC
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",l’,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",é,ADJ,ADJ
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",stæto,NOUN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",asbasciou,PROPN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",dal’8,PROPN,NOUN
"O limite pe comensâ de investigaçioin in scî produti agricoli in caxo de turbative do mercou o l’é stæto asbasciou dal’8% a-o 5%, comme domandou da-i agricoltoî italien.",%,NOUN,NOUN
